From,Club,Country,Elo,Season,Date
2025-06-01,Venezia,ITA,1566.06970215,2026,2025-08-17
2025-06-01,Lecce,ITA,1561.5255127,2026,2025-08-17
2025-06-01,Monza,ITA,1526.92785645,2026,2025-08-17
2025-06-01,Bayern,GER,1911.64550781,2026,2025-08-17
2025-06-01,Leverkusen,GER,1867.12390137,2026,2025-08-17
2025-06-01,Dortmund,GER,1799.95043945,2026,2025-08-17
2025-06-01,Frankfurt,GER,1739.47485352,2026,2025-08-17
2025-06-01,RB Leipzig,GER,1726.34899902,2026,2025-08-17
2025-06-01,Stuttgart,GER,1698.77172852,2026,2025-08-17
2025-06-01,Mainz,GER,1694.54980469,2026,2025-08-17
2025-06-01,Freiburg,GER,1690.3807373,2026,2025-08-17
2025-06-01,Werder,GER,1665.66516113,2026,2025-08-17
2025-06-01,Gladbach,GER,1644.07177734,2026,2025-08-17
2025-06-01,Augsburg,GER,1639.5958252,2026,2025-08-17
2025-06-01,Wolfsburg,GER,1638.70947266,2026,2025-08-17
2025-06-01,Union Berlin,GER,1626.79614258,2026,2025-08-17
2025-06-01,Hoffenheim,GER,1608.61462402,2026,2025-08-17
2025-06-01,St Pauli,GER,1587.66308594,2026,2025-08-17
2025-06-01,Heidenheim,GER,1550.51489258,2026,2025-08-17
2025-06-01,Holstein,GER,1545.51623535,2026,2025-08-17
2025-06-01,Bochum,GER,1532.73010254,2026,2025-08-17
2025-06-01,Paris SG,FRA,1946.47155762,2026,2025-08-17
2025-06-01,Lille,FRA,1786.19018555,2026,2025-08-17
2025-06-01,Monaco,FRA,1765.98742676,2026,2025-08-17
2025-06-01,Lyon,FRA,1743.01708984,2026,2025-08-17
2025-06-01,Marseille,FRA,1737.31835938,2026,2025-08-17
2025-06-01,Strasbourg,FRA,1726.13830566,2026,2025-08-17
2025-06-01,Nice,FRA,1710.18994141,2026,2025-08-17
2025-06-01,Brest,FRA,1675.10803223,2026,2025-08-17
2025-06-01,Lens,FRA,1667.52282715,2026,2025-08-17
2025-06-01,Rennes,FRA,1652.02453613,2026,2025-08-17
2025-06-01,Toulouse,FRA,1641.68237305,2026,2025-08-17
2025-06-01,Auxerre,FRA,1627.67626953,2026,2025-08-17
2025-06-01,Reims,FRA,1602.84289551,2026,2025-08-17
2025-06-01,Nantes,FRA,1569.28039551,2026,2025-08-17
2025-06-01,Le Havre,FRA,1539.92529297,2026,2025-08-17
2025-06-01,Angers,FRA,1523.69421387,2026,2025-08-17
2025-06-01,Saint-Etienne,FRA,1516.69824219,2026,2025-08-17
2025-06-01,Montpellier,FRA,1494.29943848,2026,2025-08-17
2025-06-01,Liverpool,ENG,2010.97302246,2026,2025-08-21
2025-06-01,Arsenal,ENG,1983.14648438,2026,2025-08-21
2025-06-01,Man City,ENG,1952.70715332,2026,2025-08-21
2025-06-01,Chelsea,ENG,1890.33813477,2026,2025-08-21
2025-06-01,Newcastle,ENG,1872.40881348,2026,2025-08-21
2025-06-01,Aston Villa,ENG,1868.98718262,2026,2025-08-21
2025-06-01,Brentford,ENG,1815.90881348,2026,2025-08-21
2025-06-01,Bournemouth,ENG,1814.83605957,2026,2025-08-21
2025-06-01,Man United,ENG,1813.1895752,2026,2025-08-21
2025-06-01,Crystal Palace,ENG,1807.41723633,2026,2025-08-21
2025-06-01,Forest,ENG,1806.01086426,2026,2025-08-21
2025-06-01,Tottenham,ENG,1797.40979004,2026,2025-08-21
2025-06-01,Fulham,ENG,1790.87646484,2026,2025-08-21
2025-06-01,Brighton,ENG,1785.73950195,2026,2025-08-21
2025-06-01,Everton,ENG,1761.41479492,2026,2025-08-21
2025-06-01,Wolves,ENG,1751.54443359,2026,2025-08-21
2025-06-01,West Ham,ENG,1731.83496094,2026,2025-08-21
2025-06-01,Ipswich,ENG,1610.25732422,2026,2025-08-21
2025-06-01,Leicester,ENG,1604.83935547,2026,2025-08-21
2025-06-01,Southampton,ENG,1550.05407715,2026,2025-08-21
2025-06-01,Barcelona,ESP,1940.61181641,2026,2025-08-21
2025-06-01,Real Madrid,ESP,1935.78198242,2026,2025-08-21
2025-06-01,Atletico,ESP,1850.14318848,2026,2025-08-21
2025-06-01,Bilbao,ESP,1783.35266113,2026,2025-08-21
2025-06-01,Betis,ESP,1770.00280762,2026,2025-08-21
2025-06-01,Villarreal,ESP,1758.09753418,2026,2025-08-21
2025-06-01,Valencia,ESP,1683.35229492,2026,2025-08-21
2025-06-01,Sociedad,ESP,1681.72058105,2026,2025-08-21
2025-06-01,Celta,ESP,1678.87866211,2026,2025-08-21
2025-06-01,Osasuna,ESP,1672.04638672,2026,2025-08-21
2025-06-01,Girona,ESP,1656.40698242,2026,2025-08-21
2025-06-01,Mallorca,ESP,1650.66589355,2026,2025-08-21
2025-06-01,Sevilla,ESP,1649.36193848,2026,2025-08-21
2025-06-01,Espanyol,ESP,1649.20056152,2026,2025-08-21
2025-06-01,Getafe,ESP,1644.21289062,2026,2025-08-21
2025-06-01,Rayo Vallecano,ESP,1642.36010742,2026,2025-08-21
2025-06-01,Alaves,ESP,1636.48120117,2026,2025-08-21
2025-06-01,Las Palmas,ESP,1596.91345215,2026,2025-08-21
2025-06-01,Leganes,ESP,1581.57861328,2026,2025-08-21
2025-06-01,Valladolid,ESP,1490.90637207,2026,2025-08-21
2025-06-01,Inter,ITA,1953.78881836,2026,2025-08-21
2025-06-01,Atalanta,ITA,1852.69873047,2026,2025-08-21
2025-06-01,Napoli,ITA,1852.10217285,2026,2025-08-21
2025-06-01,Roma,ITA,1812.99169922,2026,2025-08-21
2025-06-01,Juventus,ITA,1802.05981445,2026,2025-08-21
2025-06-01,Bologna,ITA,1791.54541016,2026,2025-08-21
2025-06-01,Milan,ITA,1789.31433105,2026,2025-08-21
2025-06-01,Lazio,ITA,1785.4128418,2026,2025-08-21
2025-06-01,Fiorentina,ITA,1760.56994629,2026,2025-08-21
2025-06-01,Torino,ITA,1705.05639648,2026,2025-08-21
2025-06-01,Genoa,ITA,1650.20068359,2026,2025-08-21
2025-06-01,Como,ITA,1650.04833984,2026,2025-08-21
2025-06-01,Udinese,ITA,1648.87072754,2026,2025-08-21
2025-06-01,Cagliari,ITA,1608.41394043,2026,2025-08-21
2025-06-01,Parma,ITA,1595.36975098,2026,2025-08-21
2025-06-01,Verona,ITA,1592.64990234,2026,2025-08-21
2025-06-01,Empoli,ITA,1573.30407715,2026,2025-08-21
2025-06-01,Venezia,ITA,1566.06970215,2026,2025-08-21
2025-06-01,Lecce,ITA,1561.5255127,2026,2025-08-21
2025-06-01,Monza,ITA,1526.92785645,2026,2025-08-21
2025-06-01,Bayern,GER,1911.64550781,2026,2025-08-21
2025-06-01,Leverkusen,GER,1867.12390137,2026,2025-08-21
2025-06-01,Dortmund,GER,1799.95043945,2026,2025-08-21
2025-06-01,Frankfurt,GER,1739.47485352,2026,2025-08-21
2025-06-01,RB Leipzig,GER,1726.34899902,2026,2025-08-21
2025-06-01,Stuttgart,GER,1698.77172852,2026,2025-08-21
2025-06-01,Mainz,GER,1694.54980469,2026,2025-08-21
2025-06-01,Freiburg,GER,1690.3807373,2026,2025-08-21
2025-06-01,Werder,GER,1665.66516113,2026,2025-08-21
2025-06-01,Gladbach,GER,1644.07177734,2026,2025-08-21
2025-06-01,Augsburg,GER,1639.5958252,2026,2025-08-21
2025-06-01,Wolfsburg,GER,1638.70947266,2026,2025-08-21
2025-06-01,Union Berlin,GER,1626.79614258,2026,2025-08-21
2025-06-01,Hoffenheim,GER,1608.61462402,2026,2025-08-21
2025-06-01,St Pauli,GER,1587.66308594,2026,2025-08-21
2025-06-01,Heidenheim,GER,1550.51489258,2026,2025-08-21
2025-06-01,Holstein,GER,1545.51623535,2026,2025-08-21
2025-06-01,Bochum,GER,1532.73010254,2026,2025-08-21
2025-06-01,Paris SG,FRA,1946.47155762,2026,2025-08-21
2025-06-01,Lille,FRA,1786.19018555,2026,2025-08-21
2025-06-01,Monaco,FRA,1765.98742676,2026,2025-08-21
2025-06-01,Lyon,FRA,1743.01708984,2026,2025-08-21
2025-06-01,Marseille,FRA,1737.31835938,2026,2025-08-21
2025-06-01,Strasbourg,FRA,1726.13830566,2026,2025-08-21
2025-06-01,Nice,FRA,1710.18994141,2026,2025-08-21
2025-06-01,Brest,FRA,1675.10803223,2026,2025-08-21
2025-06-01,Lens,FRA,1667.52282715,2026,2025-08-21
2025-06-01,Rennes,FRA,1652.02453613,2026,2025-08-21
2025-06-01,Toulouse,FRA,1641.68237305,2026,2025-08-21
2025-06-01,Auxerre,FRA,1627.67626953,2026,2025-08-21
2025-06-01,Reims,FRA,1602.84289551,2026,2025-08-21
2025-06-01,Nantes,FRA,1569.28039551,2026,2025-08-21
2025-06-01,Le Havre,FRA,1539.92529297,2026,2025-08-21
2025-06-01,Angers,FRA,1523.69421387,2026,2025-08-21
2025-06-01,Saint-Etienne,FRA,1516.69824219,2026,2025-08-21
2025-06-01,Montpellier,FRA,1494.29943848,2026,2025-08-21
2025-06-01,Liverpool,ENG,2010.97302246,2026,2025-08-25
2025-06-01,Arsenal,ENG,1983.14648438,2026,2025-08-25
2025-06-01,Man City,ENG,1952.70715332,2026,2025-08-25
2025-06-01,Chelsea,ENG,1890.33813477,2026,2025-08-25
2025-06-01,Newcastle,ENG,1872.40881348,2026,2025-08-25
2025-06-01,Aston Villa,ENG,1868.98718262,2026,2025-08-25
2025-06-01,Brentford,ENG,1815.90881348,2026,2025-08-25
2025-06-01,Bournemouth,ENG,1814.83605957,2026,2025-08-25
2025-06-01,Man United,ENG,1813.1895752,2026,2025-08-25
2025-06-01,Crystal Palace,ENG,1807.41723633,2026,2025-08-25
2025-06-01,Forest,ENG,1806.01086426,2026,2025-08-25
2025-06-01,Tottenham,ENG,1797.40979004,2026,2025-08-25
2025-06-01,Fulham,ENG,1790.87646484,2026,2025-08-25
2025-06-01,Brighton,ENG,1785.73950195,2026,2025-08-25
2025-06-01,Everton,ENG,1761.41479492,2026,2025-08-25
2025-06-01,Wolves,ENG,1751.54443359,2026,2025-08-25
2025-06-01,West Ham,ENG,1731.83496094,2026,2025-08-25
2025-06-01,Ipswich,ENG,1610.25732422,2026,2025-08-25
2025-06-01,Leicester,ENG,1604.83935547,2026,2025-08-25
2025-06-01,Southampton,ENG,1550.05407715,2026,2025-08-25
2025-06-01,Barcelona,ESP,1940.61181641,2026,2025-08-25
2025-06-01,Real Madrid,ESP,1935.78198242,2026,2025-08-25
2025-06-01,Atletico,ESP,1850.14318848,2026,2025-08-25
2025-06-01,Bilbao,ESP,1783.35266113,2026,2025-08-25
2025-06-01,Betis,ESP,1770.00280762,2026,2025-08-25
2025-06-01,Villarreal,ESP,1758.09753418,2026,2025-08-25
2025-06-01,Valencia,ESP,1683.35229492,2026,2025-08-25
2025-06-01,Sociedad,ESP,1681.72058105,2026,2025-08-25
2025-06-01,Celta,ESP,1678.87866211,2026,2025-08-25
2025-06-01,Osasuna,ESP,1672.04638672,2026,2025-08-25
2025-06-01,Girona,ESP,1656.40698242,2026,2025-08-25
2025-06-01,Mallorca,ESP,1650.66589355,2026,2025-08-25
2025-06-01,Sevilla,ESP,1649.36193848,2026,2025-08-25
2025-06-01,Espanyol,ESP,1649.20056152,2026,2025-08-25
2025-06-01,Getafe,ESP,1644.21289062,2026,2025-08-25
2025-06-01,Rayo Vallecano,ESP,1642.36010742,2026,2025-08-25
2025-06-01,Alaves,ESP,1636.48120117,2026,2025-08-25
2025-06-01,Las Palmas,ESP,1596.91345215,2026,2025-08-25
2025-06-01,Leganes,ESP,1581.57861328,2026,2025-08-25
2025-06-01,Valladolid,ESP,1490.90637207,2026,2025-08-25
2025-06-01,Inter,ITA,1953.78881836,2026,2025-08-25
2025-06-01,Atalanta,ITA,1852.69873047,2026,2025-08-25
2025-06-01,Napoli,ITA,1852.10217285,2026,2025-08-25
2025-06-01,Roma,ITA,1812.99169922,2026,2025-08-25
2025-06-01,Juventus,ITA,1802.05981445,2026,2025-08-25
2025-06-01,Bologna,ITA,1791.54541016,2026,2025-08-25
2025-06-01,Milan,ITA,1789.31433105,2026,2025-08-25
2025-06-01,Lazio,ITA,1785.4128418,2026,2025-08-25
2025-06-01,Fiorentina,ITA,1760.56994629,2026,2025-08-25
2025-06-01,Torino,ITA,1705.05639648,2026,2025-08-25
2025-06-01,Genoa,ITA,1650.20068359,2026,2025-08-25
2025-06-01,Como,ITA,1650.04833984,2026,2025-08-25
2025-06-01,Udinese,ITA,1648.87072754,2026,2025-08-25
2025-06-01,Cagliari,ITA,1608.41394043,2026,2025-08-25
2025-06-01,Parma,ITA,1595.36975098,2026,2025-08-25
2025-06-01,Verona,ITA,1592.64990234,2026,2025-08-25
2025-06-01,Empoli,ITA,1573.30407715,2026,2025-08-25
2025-06-01,Venezia,ITA,1566.06970215,2026,2025-08-25
2025-06-01,Lecce,ITA,1561.5255127,2026,2025-08-25
2025-06-01,Monza,ITA,1526.92785645,2026,2025-08-25
2025-06-01,Bayern,GER,1911.64550781,2026,2025-08-25
2025-06-01,Leverkusen,GER,1867.12390137,2026,2025-08-25
2025-06-01,Dortmund,GER,1799.95043945,2026,2025-08-25
2025-06-01,Frankfurt,GER,1739.47485352,2026,2025-08-25
2025-06-01,RB Leipzig,GER,1726.34899902,2026,2025-08-25
2025-06-01,Stuttgart,GER,1698.77172852,2026,2025-08-25
2025-06-01,Mainz,GER,1694.54980469,2026,2025-08-25
2025-06-01,Freiburg,GER,1690.3807373,2026,2025-08-25
2025-06-01,Werder,GER,1665.66516113,2026,2025-08-25
2025-06-01,Gladbach,GER,1644.07177734,2026,2025-08-25
2025-06-01,Augsburg,GER,1639.5958252,2026,2025-08-25
2025-06-01,Wolfsburg,GER,1638.70947266,2026,2025-08-25
2025-06-01,Union Berlin,GER,1626.79614258,2026,2025-08-25
2025-06-01,Hoffenheim,GER,1608.61462402,2026,2025-08-25
2025-06-01,St Pauli,GER,1587.66308594,2026,2025-08-25
2025-06-01,Heidenheim,GER,1550.51489258,2026,2025-08-25
2025-06-01,Holstein,GER,1545.51623535,2026,2025-08-25
2025-06-01,Bochum,GER,1532.73010254,2026,2025-08-25
2025-06-01,Paris SG,FRA,1946.47155762,2026,2025-08-25
2025-06-01,Lille,FRA,1786.19018555,2026,2025-08-25
2025-06-01,Monaco,FRA,1765.98742676,2026,2025-08-25
2025-06-01,Lyon,FRA,1743.01708984,2026,2025-08-25
2025-06-01,Marseille,FRA,1737.31835938,2026,2025-08-25
2025-06-01,Strasbourg,FRA,1726.13830566,2026,2025-08-25
2025-06-01,Nice,FRA,1710.18994141,2026,2025-08-25
2025-06-01,Brest,FRA,1675.10803223,2026,2025-08-25
2025-06-01,Lens,FRA,1667.52282715,2026,2025-08-25
2025-06-01,Rennes,FRA,1652.02453613,2026,2025-08-25
2025-06-01,Toulouse,FRA,1641.68237305,2026,2025-08-25
2025-06-01,Auxerre,FRA,1627.67626953,2026,2025-08-25
2025-06-01,Reims,FRA,1602.84289551,2026,2025-08-25
2025-06-01,Nantes,FRA,1569.28039551,2026,2025-08-25
2025-06-01,Le Havre,FRA,1539.92529297,2026,2025-08-25
2025-06-01,Angers,FRA,1523.69421387,2026,2025-08-25
2025-06-01,Saint-Etienne,FRA,1516.69824219,2026,2025-08-25
2025-06-01,Montpellier,FRA,1494.29943848,2026,2025-08-25
2025-06-01,Liverpool,ENG,2010.97302246,2026,2025-08-29
2025-06-01,Arsenal,ENG,1983.14648438,2026,2025-08-29
2025-06-01,Man City,ENG,1952.70715332,2026,2025-08-29
2025-06-01,Chelsea,ENG,1890.33813477,2026,2025-08-29
2025-06-01,Newcastle,ENG,1872.40881348,2026,2025-08-29
2025-06-01,Aston Villa,ENG,1868.98718262,2026,2025-08-29
2025-06-01,Brentford,ENG,1815.90881348,2026,2025-08-29
2025-06-01,Bournemouth,ENG,1814.83605957,2026,2025-08-29
2025-06-01,Man United,ENG,1813.1895752,2026,2025-08-29
2025-06-01,Crystal Palace,ENG,1807.41723633,2026,2025-08-29
2025-06-01,Forest,ENG,1806.01086426,2026,2025-08-29
2025-06-01,Tottenham,ENG,1797.40979004,2026,2025-08-29
2025-06-01,Fulham,ENG,1790.87646484,2026,2025-08-29
2025-06-01,Brighton,ENG,1785.73950195,2026,2025-08-29
2025-06-01,Everton,ENG,1761.41479492,2026,2025-08-29
2025-06-01,Wolves,ENG,1751.54443359,2026,2025-08-29
2025-06-01,West Ham,ENG,1731.83496094,2026,2025-08-29
2025-06-01,Ipswich,ENG,1610.25732422,2026,2025-08-29
2025-06-01,Leicester,ENG,1604.83935547,2026,2025-08-29
2025-06-01,Southampton,ENG,1550.05407715,2026,2025-08-29
2025-06-01,Barcelona,ESP,1940.61181641,2026,2025-08-29
2025-06-01,Real Madrid,ESP,1935.78198242,2026,2025-08-29
2025-06-01,Atletico,ESP,1850.14318848,2026,2025-08-29
2025-06-01,Bilbao,ESP,1783.35266113,2026,2025-08-29
2025-06-01,Betis,ESP,1770.00280762,2026,2025-08-29
2025-06-01,Villarreal,ESP,1758.09753418,2026,2025-08-29
2025-06-01,Valencia,ESP,1683.35229492,2026,2025-08-29
2025-06-01,Sociedad,ESP,1681.72058105,2026,2025-08-29
2025-06-01,Celta,ESP,1678.87866211,2026,2025-08-29
2025-06-01,Osasuna,ESP,1672.04638672,2026,2025-08-29
2025-06-01,Girona,ESP,1656.40698242,2026,2025-08-29
2025-06-01,Mallorca,ESP,1650.66589355,2026,2025-08-29
2025-06-01,Sevilla,ESP,1649.36193848,2026,2025-08-29
2025-06-01,Espanyol,ESP,1649.20056152,2026,2025-08-29
2025-06-01,Getafe,ESP,1644.21289062,2026,2025-08-29
2025-06-01,Rayo Vallecano,ESP,1642.36010742,2026,2025-08-29
2025-06-01,Alaves,ESP,1636.48120117,2026,2025-08-29
2025-06-01,Las Palmas,ESP,1596.91345215,2026,2025-08-29
2025-06-01,Leganes,ESP,1581.57861328,2026,2025-08-29
2025-06-01,Valladolid,ESP,1490.90637207,2026,2025-08-29
2025-06-01,Inter,ITA,1953.78881836,2026,2025-08-29
2025-06-01,Atalanta,ITA,1852.69873047,2026,2025-08-29
2025-06-01,Napoli,ITA,1852.10217285,2026,2025-08-29
2025-06-01,Roma,ITA,1812.99169922,2026,2025-08-29
2025-06-01,Juventus,ITA,1802.05981445,2026,2025-08-29
2025-06-01,Bologna,ITA,1791.54541016,2026,2025-08-29
2025-06-01,Milan,ITA,1789.31433105,2026,2025-08-29
2025-06-01,Lazio,ITA,1785.4128418,2026,2025-08-29
2025-06-01,Fiorentina,ITA,1760.56994629,2026,2025-08-29
2025-06-01,Torino,ITA,1705.05639648,2026,2025-08-29
2025-06-01,Genoa,ITA,1650.20068359,2026,2025-08-29
2025-06-01,Como,ITA,1650.04833984,2026,2025-08-29
2025-06-01,Udinese,ITA,1648.87072754,2026,2025-08-29
2025-06-01,Cagliari,ITA,1608.41394043,2026,2025-08-29
2025-06-01,Parma,ITA,1595.36975098,2026,2025-08-29
2025-06-01,Verona,ITA,1592.64990234,2026,2025-08-29
2025-06-01,Empoli,ITA,1573.30407715,2026,2025-08-29
2025-06-01,Venezia,ITA,1566.06970215,2026,2025-08-29
2025-06-01,Lecce,ITA,1561.5255127,2026,2025-08-29
2025-06-01,Monza,ITA,1526.92785645,2026,2025-08-29
2025-06-01,Bayern,GER,1911.64550781,2026,2025-08-29
2025-06-01,Leverkusen,GER,1867.12390137,2026,2025-08-29
2025-06-01,Dortmund,GER,1799.95043945,2026,2025-08-29
2025-06-01,Frankfurt,GER,1739.47485352,2026,2025-08-29
2025-06-01,RB Leipzig,GER,1726.34899902,2026,2025-08-29
2025-06-01,Stuttgart,GER,1698.77172852,2026,2025-08-29
2025-06-01,Mainz,GER,1694.54980469,2026,2025-08-29
2025-06-01,Freiburg,GER,1690.3807373,2026,2025-08-29
2025-06-01,Werder,GER,1665.66516113,2026,2025-08-29
2025-06-01,Gladbach,GER,1644.07177734,2026,2025-08-29
2025-06-01,Augsburg,GER,1639.5958252,2026,2025-08-29
2025-06-01,Wolfsburg,GER,1638.70947266,2026,2025-08-29
2025-06-01,Union Berlin,GER,1626.79614258,2026,2025-08-29
2025-06-01,Hoffenheim,GER,1608.61462402,2026,2025-08-29
2025-06-01,St Pauli,GER,1587.66308594,2026,2025-08-29
2025-06-01,Heidenheim,GER,1550.51489258,2026,2025-08-29
2025-06-01,Holstein,GER,1545.51623535,2026,2025-08-29
2025-06-01,Bochum,GER,1532.73010254,2026,2025-08-29
2025-06-01,Paris SG,FRA,1946.47155762,2026,2025-08-29
2025-06-01,Lille,FRA,1786.19018555,2026,2025-08-29
2025-06-01,Monaco,FRA,1765.98742676,2026,2025-08-29
2025-06-01,Lyon,FRA,1743.01708984,2026,2025-08-29
2025-06-01,Marseille,FRA,1737.31835938,2026,2025-08-29
2025-06-01,Strasbourg,FRA,1726.13830566,2026,2025-08-29
2025-06-01,Nice,FRA,1710.18994141,2026,2025-08-29
2025-06-01,Brest,FRA,1675.10803223,2026,2025-08-29
2025-06-01,Lens,FRA,1667.52282715,2026,2025-08-29
2025-06-01,Rennes,FRA,1652.02453613,2026,2025-08-29
2025-06-01,Toulouse,FRA,1641.68237305,2026,2025-08-29
2025-06-01,Auxerre,FRA,1627.67626953,2026,2025-08-29
2025-06-01,Reims,FRA,1602.84289551,2026,2025-08-29
2025-06-01,Nantes,FRA,1569.28039551,2026,2025-08-29
2025-06-01,Le Havre,FRA,1539.92529297,2026,2025-08-29
2025-06-01,Angers,FRA,1523.69421387,2026,2025-08-29
2025-06-01,Saint-Etienne,FRA,1516.69824219,2026,2025-08-29
2025-06-01,Montpellier,FRA,1494.29943848,2026,2025-08-29
2025-06-01,Liverpool,ENG,2010.97302246,2026,2025-09-01
2025-06-01,Arsenal,ENG,1983.14648438,2026,2025-09-01
2025-06-01,Man City,ENG,1952.70715332,2026,2025-09-01
2025-06-01,Chelsea,ENG,1890.33813477,2026,2025-09-01
2025-06-01,Newcastle,ENG,1872.40881348,2026,2025-09-01
2025-06-01,Aston Villa,ENG,1868.98718262,2026,2025-09-01
2025-06-01,Brentford,ENG,1815.90881348,2026,2025-09-01
2025-06-01,Bournemouth,ENG,1814.83605957,2026,2025-09-01
2025-06-01,Man United,ENG,1813.1895752,2026,2025-09-01
2025-06-01,Crystal Palace,ENG,1807.41723633,2026,2025-09-01
2025-06-01,Forest,ENG,1806.01086426,2026,2025-09-01
2025-06-01,Tottenham,ENG,1797.40979004,2026,2025-09-01
2025-06-01,Fulham,ENG,1790.87646484,2026,2025-09-01
2025-06-01,Brighton,ENG,1785.73950195,2026,2025-09-01
2025-06-01,Everton,ENG,1761.41479492,2026,2025-09-01
2025-06-01,Wolves,ENG,1751.54443359,2026,2025-09-01
2025-06-01,West Ham,ENG,1731.83496094,2026,2025-09-01
2025-06-01,Ipswich,ENG,1610.25732422,2026,2025-09-01
2025-06-01,Leicester,ENG,1604.83935547,2026,2025-09-01
2025-06-01,Southampton,ENG,1550.05407715,2026,2025-09-01
2025-06-01,Barcelona,ESP,1940.61181641,2026,2025-09-01
2025-06-01,Real Madrid,ESP,1935.78198242,2026,2025-09-01
2025-06-01,Atletico,ESP,1850.14318848,2026,2025-09-01
2025-06-01,Bilbao,ESP,1783.35266113,2026,2025-09-01
2025-06-01,Betis,ESP,1770.00280762,2026,2025-09-01
2025-06-01,Villarreal,ESP,1758.09753418,2026,2025-09-01
2025-06-01,Valencia,ESP,1683.35229492,2026,2025-09-01
2025-06-01,Sociedad,ESP,1681.72058105,2026,2025-09-01
2025-06-01,Celta,ESP,1678.87866211,2026,2025-09-01
2025-06-01,Osasuna,ESP,1672.04638672,2026,2025-09-01
2025-06-01,Girona,ESP,1656.40698242,2026,2025-09-01
2025-06-01,Mallorca,ESP,1650.66589355,2026,2025-09-01
2025-06-01,Sevilla,ESP,1649.36193848,2026,2025-09-01
2025-06-01,Espanyol,ESP,1649.20056152,2026,2025-09-01
2025-06-01,Getafe,ESP,1644.21289062,2026,2025-09-01
2025-06-01,Rayo Vallecano,ESP,1642.36010742,2026,2025-09-01
2025-06-01,Alaves,ESP,1636.48120117,2026,2025-09-01
2025-06-01,Las Palmas,ESP,1596.91345215,2026,2025-09-01
2025-06-01,Leganes,ESP,1581.57861328,2026,2025-09-01
2025-06-01,Valladolid,ESP,1490.90637207,2026,2025-09-01
2025-06-01,Inter,ITA,1953.78881836,2026,2025-09-01
2025-06-01,Atalanta,ITA,1852.69873047,2026,2025-09-01
2025-06-01,Napoli,ITA,1852.10217285,2026,2025-09-01
2025-06-01,Roma,ITA,1812.99169922,2026,2025-09-01
2025-06-01,Juventus,ITA,1802.05981445,2026,2025-09-01
2025-06-01,Bologna,ITA,1791.54541016,2026,2025-09-01
2025-06-01,Milan,ITA,1789.31433105,2026,2025-09-01
2025-06-01,Lazio,ITA,1785.4128418,2026,2025-09-01
2025-06-01,Fiorentina,ITA,1760.56994629,2026,2025-09-01
2025-06-01,Torino,ITA,1705.05639648,2026,2025-09-01
2025-06-01,Genoa,ITA,1650.20068359,2026,2025-09-01
2025-06-01,Como,ITA,1650.04833984,2026,2025-09-01
2025-06-01,Udinese,ITA,1648.87072754,2026,2025-09-01
2025-06-01,Cagliari,ITA,1608.41394043,2026,2025-09-01
2025-06-01,Parma,ITA,1595.36975098,2026,2025-09-01
2025-06-01,Verona,ITA,1592.64990234,2026,2025-09-01
2025-06-01,Empoli,ITA,1573.30407715,2026,2025-09-01
2025-06-01,Venezia,ITA,1566.06970215,2026,2025-09-01
2025-06-01,Lecce,ITA,1561.5255127,2026,2025-09-01
2025-06-01,Monza,ITA,1526.92785645,2026,2025-09-01
2025-06-01,Bayern,GER,1911.64550781,2026,2025-09-01
2025-06-01,Leverkusen,GER,1867.12390137,2026,2025-09-01
2025-06-01,Dortmund,GER,1799.95043945,2026,2025-09-01
2025-06-01,Frankfurt,GER,1739.47485352,2026,2025-09-01
2025-06-01,RB Leipzig,GER,1726.34899902,2026,2025-09-01
2025-06-01,Stuttgart,GER,1698.77172852,2026,2025-09-01
2025-06-01,Mainz,GER,1694.54980469,2026,2025-09-01
2025-06-01,Freiburg,GER,1690.3807373,2026,2025-09-01
2025-06-01,Werder,GER,1665.66516113,2026,2025-09-01
2025-06-01,Gladbach,GER,1644.07177734,2026,2025-09-01
2025-06-01,Augsburg,GER,1639.5958252,2026,2025-09-01
2025-06-01,Wolfsburg,GER,1638.70947266,2026,2025-09-01
2025-06-01,Union Berlin,GER,1626.79614258,2026,2025-09-01
2025-06-01,Hoffenheim,GER,1608.61462402,2026,2025-09-01
2025-06-01,St Pauli,GER,1587.66308594,2026,2025-09-01
2025-06-01,Heidenheim,GER,1550.51489258,2026,2025-09-01
2025-06-01,Holstein,GER,1545.51623535,2026,2025-09-01
2025-06-01,Bochum,GER,1532.73010254,2026,2025-09-01
2025-06-01,Paris SG,FRA,1946.47155762,2026,2025-09-01
2025-06-01,Lille,FRA,1786.19018555,2026,2025-09-01
2025-06-01,Monaco,FRA,1765.98742676,2026,2025-09-01
2025-06-01,Lyon,FRA,1743.01708984,2026,2025-09-01
2025-06-01,Marseille,FRA,1737.31835938,2026,2025-09-01
2025-06-01,Strasbourg,FRA,1726.13830566,2026,2025-09-01
2025-06-01,Nice,FRA,1710.18994141,2026,2025-09-01
2025-06-01,Brest,FRA,1675.10803223,2026,2025-09-01
2025-06-01,Lens,FRA,1667.52282715,2026,2025-09-01
2025-06-01,Rennes,FRA,1652.02453613,2026,2025-09-01
2025-06-01,Toulouse,FRA,1641.68237305,2026,2025-09-01
2025-06-01,Auxerre,FRA,1627.67626953,2026,2025-09-01
2025-06-01,Reims,FRA,1602.84289551,2026,2025-09-01
2025-06-01,Nantes,FRA,1569.28039551,2026,2025-09-01
2025-06-01,Le Havre,FRA,1539.92529297,2026,2025-09-01
